date,closing
2004-09-22,69.2751
2004-09-23,68.9599
2004-09-24,69.0751
2004-09-27,68.6643
2004-09-28,69.0818
2004-09-29,69.3849
2004-09-30,69.3714
2004-10-01,70.4221
2004-10-04,70.6579
2004-10-05,70.6174
2004-10-06,71.1091
2004-10-07,70.4019
2004-10-08,69.8766
2004-10-11,70.018
2004-10-12,69.8564
2004-10-13,69.3512
2004-10-14,68.7114
2004-10-15,69.0145
2004-10-18,69.3782
2004-10-19,68.7047
2004-10-20,68.7383
2004-10-21,68.9202
2004-10-22,68.2467
2004-10-25,68.186
2004-10-26,69.2031
2004-10-27,70.1056
2004-10-28,70.2538
2004-10-29,70.4288
2004-11-01,70.4423
2004-11-02,70.4491
2004-11-03,71.2505
2004-11-04,72.4022
2004-11-05,72.6851
2004-11-08,72.611
2004-11-09,72.5908
2004-11-10,72.5302
2004-11-11,73.1902
2004-11-12,73.8637
2004-11-15,73.8502
2004-11-16,73.3317
2004-11-17,73.7493
2004-11-18,73.8502
2004-11-19,73.0286
2004-11-22,73.4596
2004-11-23,73.4394
2004-11-24,73.7425
2004-11-26,73.8099
2004-11-29,73.5674
2004-11-30,73.2778
2004-12-01,74.3958
2004-12-02,74.3284
2004-12-03,74.3824
2004-12-06,74.3284
2004-12-07,73.5068
2004-12-08,73.8839
2004-12-09,74.288
2004-12-10,74.2072
2004-12-13,74.8807
2004-12-14,75.1771
2004-12-15,75.332
2004-12-16,75.1771
2004-12-17,74.6181
2004-12-20,74.6518
2004-12-21,75.3252
2004-12-22,75.6081
2004-12-23,75.6407
2004-12-27,75.3149
2004-12-28,75.8579
2004-12-29,75.8647
2004-12-30,75.8714
2004-12-31,75.7696
2005-01-03,75.1588
2005-01-04,74.2901
2005-01-05,74.0254
2005-01-06,74.2969
2005-01-07,74.1951
2005-01-10,74.4462
2005-01-11,73.9983
2005-01-12,74.3037
2005-01-13,73.6589
2005-01-14,74.1
2005-01-18,74.8195
2005-01-19,74.1136
2005-01-20,73.5435
2005-01-21,73.0684
2005-01-24,72.8105
2005-01-25,73.1024
2005-01-26,73.4621
2005-01-27,73.496
2005-01-28,73.2992
2005-01-31,73.9236
2005-02-01,74.4326
2005-02-02,74.677
2005-02-03,74.4937
2005-02-04,75.3149
2005-02-07,75.2335
2005-02-08,75.2878
2005-02-09,74.6566
2005-02-10,74.9756
2005-02-11,75.5118
2005-02-14,75.5729
2005-02-15,75.8307
2005-02-16,75.8511
2005-02-17,75.2539
2005-02-18,75.3081
2005-02-22,74.2155
2005-02-23,74.6362
2005-02-24,75.247
2005-02-25,75.9597
2005-02-28,75.471
2005-03-01,75.8986
2005-03-02,75.9054
2005-03-03,75.9258
2005-03-04,76.6587
2005-03-07,76.8624
2005-03-08,76.5027
2005-03-09,75.7289
2005-03-10,75.8714
2005-03-11,75.3149
2005-03-14,75.7425
2005-03-15,75.1724
2005-03-16,74.5751
2005-03-17,74.7041
2005-03-18,74.6702
2005-03-21,74.3037
2005-03-22,73.5503
2005-03-23,73.6007
2005-03-24,73.5463
2005-03-28,73.7234
2005-03-29,73.1782
2005-03-30,74.1937
2005-03-31,74.146
2005-04-01,73.6621
2005-04-04,73.8734
2005-04-05,74.2073
2005-04-06,74.3914
2005-04-07,74.8344
2005-04-08,74.2141
2005-04-11,74.2141
2005-04-12,74.6299
2005-04-13,73.7575
2005-04-14,73.0214
2005-04-15,71.8014
2005-04-18,72.0128
2005-04-19,72.4353
2005-04-20,71.4811
2005-04-21,72.8919
2005-04-22,72.408
2005-04-25,73.0351
2005-04-26,72.3808
2005-04-27,72.6807
2005-04-28,71.8764
2005-04-29,72.7352
2005-05-02,73.0691
2005-05-03,73.0078
2005-05-04,73.9279
2005-05-05,73.7439
2005-05-06,73.6621
2005-05-09,74.1391
2005-05-10,73.3418
2005-05-11,73.6894
2005-05-12,72.9601
2005-05-13,72.633
2005-05-16,73.3759
2005-05-17,73.8938
2005-05-18,74.6504
2005-05-19,74.9979
2005-05-20,74.8889
2005-05-23,75.1751
2005-05-24,75.1888
2005-05-25,74.9366
2005-05-26,75.4273
2005-05-27,75.5091
2005-05-31,75.0456
2005-06-01,75.7476
2005-06-02,75.8771
2005-06-03,75.3592
2005-06-06,75.4546
2005-06-07,75.4477
2005-06-08,75.291
2005-06-09,75.6863
2005-06-10,75.5091
2005-06-13,75.6999
2005-06-14,75.8976
2005-06-15,76.068
2005-06-16,76.3474
2005-06-17,76.7223
