date,closing
2001-06-29,17.934982299804688
2001-07-02,18.03952407836914
2001-07-03,18.00685691833496
2001-07-05,17.791234970092773
2001-07-06,17.386146545410156
2001-07-09,17.49068260192871
2001-07-10,17.235870361328125
2001-07-11,17.209745407104492
2001-07-12,17.62789535522461
2001-07-13,17.72589111328125
2001-07-16,17.523353576660156
2001-07-17,17.7063045501709
2001-07-18,17.588693618774414
2001-07-19,17.68669319152832
2001-07-20,17.634429931640625
2001-07-23,17.36655616760254
2001-07-24,17.07906723022461
2001-07-25,17.31427764892578
2001-07-26,17.516817092895508
2001-07-27,17.562557220458984
2001-07-30,17.542966842651367
2001-07-31,17.62789535522461
2001-08-01,17.712841033935547
2001-08-02,17.778175354003906
2001-08-03,17.6932315826416
2001-08-06,17.49068260192871
2001-08-07,17.52989387512207
2001-08-08,17.235870361328125
2001-08-09,17.229337692260742
2001-08-10,17.307743072509766
2001-08-13,17.346952438354492
2001-08-14,17.30121612548828
2001-08-15,17.183597564697266
2001-08-16,17.222808837890625
2001-08-17,16.948389053344727
2001-08-20,17.072534561157227
2001-08-21,16.869993209838867
2001-08-22,16.98760223388672
2001-08-23,16.935325622558594
2001-08-24,17.248939514160156
2001-08-27,17.177072525024414
2001-08-28,16.928794860839844
2001-08-29,16.771984100341797
2001-08-30,16.49757194519043
2001-08-31,16.569440841674805
2001-09-04,16.556365966796875
2001-09-05,16.50409698486328
2001-09-06,16.157812118530273
2001-09-07,15.863802909851074
2001-09-10,15.922601699829102
2001-09-17,15.118956565856934
2001-09-18,15.001347541809082
2001-09-19,14.753067970275879
2001-09-20,14.30224609375
2001-09-21,14.030804634094238
2001-09-24,14.56187915802002
2001-09-25,14.673343658447266
2001-09-26,14.581552505493164
2001-09-27,14.745463371276855
2001-09-28,15.079838752746582
2001-10-01,15.007719993591309
2001-10-02,15.184749603271484
2001-10-03,15.52568531036377
2001-10-04,15.512567520141602
2001-10-05,15.519124031066895
2001-10-08,15.394546508789062
2001-10-09,15.322430610656738
2001-10-10,15.676477432250977
2001-10-11,15.951848983764648
2001-10-12,15.860060691833496
2001-10-15,15.840387344360352
2001-10-16,15.964964866638184
2001-10-17,15.643689155578613
2001-10-18,15.52568531036377
2001-10-19,15.610904693603516
2001-10-22,15.84695053100586
2001-10-23,15.768269538879395
2001-10-24,15.781376838684082
2001-10-25,16.00429916381836
2001-10-26,16.069866180419922
2001-10-29,15.702703475952148
2001-10-30,15.43388557434082
2001-10-31,15.46010971069336
2001-11-01,15.787938117980957
2001-11-02,15.814169883728027
2001-11-05,16.030532836914062
2001-11-06,16.266559600830078
2001-11-07,16.23377799987793
2001-11-08,16.246891021728516
2001-11-09,16.260005950927734
2001-11-12,16.246891021728516
2001-11-13,16.548486709594727
2001-11-14,16.60748863220215
2001-11-15,16.60748863220215
2001-11-16,16.56816864013672
2001-11-19,16.758289337158203
2001-11-20,16.627164840698242
2001-11-21,16.548486709594727
2001-11-23,16.745176315307617
2001-11-26,16.86319923400879
2001-11-27,16.771411895751953
2001-11-28,16.476369857788086
2001-11-29,16.66651153564453
2001-11-30,16.646831512451172
2001-12-03,16.502582550048828
2001-12-04,16.745176315307617
2001-12-05,17.132017135620117
2001-12-06,17.11233901977539
2001-12-07,16.987762451171875
2001-12-10,16.732070922851562
2001-12-11,16.705841064453125
2001-12-12,16.705841064453125
2001-12-13,16.463253021240234
2001-12-14,16.515708923339844
2001-12-17,16.68617057800293
2001-12-18,16.823862075805664
2001-12-19,16.895977020263672
2001-12-20,16.73862648010254
2001-12-21,16.84063720703125
2001-12-24,16.847209930419922
2001-12-26,16.932762145996094
2001-12-27,17.051223754882812
2001-12-28,17.11703109741211
2001-12-31,16.9459285736084
2002-01-02,17.01173210144043
2002-01-03,17.18283462524414
2002-01-04,17.30129623413086
2002-01-07,17.18283462524414
2002-01-08,17.143348693847656
2002-01-09,17.06438636779785
2002-01-10,17.084131240844727
2002-01-11,16.932762145996094
2002-01-14,16.794567108154297
2002-01-15,16.913022994995117
2002-01-16,16.643198013305664
2002-01-17,16.814298629760742
2002-01-18,16.63662338256836
2002-01-22,16.505006790161133
2002-01-23,16.65636444091797
2002-01-24,16.728759765625
2002-01-25,16.741918563842773
2002-01-28,16.755077362060547
2002-01-29,16.333900451660156
2002-01-30,16.505006790161133
2002-01-31,16.728759765625
2002-02-01,16.61029624938965
2002-02-04,16.222021102905273
2002-02-05,16.169368743896484
2002-02-06,16.044336318969727
2002-02-07,15.978535652160645
2002-02-08,16.235185623168945
2002-02-11,16.452356338500977
2002-02-12,16.39971160888672
2002-02-13,16.564226150512695
2002-02-14,16.524747848510742
2002-02-15,16.347061157226562
2002-02-19,16.037757873535156
2002-02-20,16.248348236083984
2002-02-21,16.004850387573242
2002-02-22,16.136470794677734
2002-02-25,16.39971160888672
2002-02-26,16.419448852539062
2002-02-27,16.432615280151367
2002-02-28,16.38654327392578
2002-03-01,16.74850082397461
2002-03-04,17.077547073364258
2002-03-05,16.991989135742188
2002-03-06,17.228904724121094
2002-03-07,17.156509399414062
2002-03-08,17.274972915649414
2002-03-11,17.327611923217773
2002-03-12,17.281551361083984
2002-03-13,17.130189895629883
2002-03-14,17.12360954284668
2002-03-15,17.307880401611328
2002-03-18,17.321043014526367
2002-03-19,17.386850357055664
2002-03-20,17.12360954284668
2002-03-21,17.176254272460938
2002-03-22,17.105649948120117
2002-03-25,16.861461639404297
2002-03-26,16.960453033447266
2002-03-27,17.059450149536133
2002-03-28,17.105649948120117
2002-04-01,17.085844039916992
2002-04-02,16.93405532836914
2002-04-03,16.769081115722656
2002-04-04,16.78887176513672
2002-04-05,16.749269485473633
2002-04-08,16.81526756286621
2002-04-09,16.716276168823242
2002-04-10,16.914262771606445
2002-04-11,16.544692993164062
2002-04-12,16.683284759521484
2002-04-15,16.571102142333984
2002-04-16,16.940656661987305
2002-04-17,16.901063919067383
2002-04-18,16.881267547607422
2002-04-19,16.887863159179688
2002-04-22,16.637086868286133
2002-04-23,16.557897567749023
2002-04-24,16.45231056213379
2002-04-25,16.439105987548828
2002-04-26,16.2147159576416
2002-04-29,16.06954002380371
2002-04-30,16.267518997192383
2002-05-01,16.39291000366211
2002-05-02,16.35991096496582
2002-05-03,16.208126068115234
2002-05-06,15.911154747009277
2002-05-07,15.851761817932129
2002-05-08,16.412704467773438
2002-05-09,16.175132751464844
2002-05-10,15.91775131225586
2002-05-13,16.194934844970703
2002-05-14,16.544692993164062
2002-05-15,16.48530387878418
2002-05-16,16.538101196289062
2002-05-17,16.650283813476562
2002-05-20,16.439105987548828
2002-05-21,16.254322052001953
2002-05-22,16.313722610473633
2002-05-23,16.49188804626465
2002-05-24,16.30051612854004
2002-05-28,16.181734085083008
2002-05-29,16.076133728027344
2002-05-30,16.04313850402832
2002-05-31,16.076133728027344
2002-06-03,15.686769485473633
2002-06-04,15.673588752746582
2002-06-05,15.798965454101562
2002-06-06,15.50198745727539
2002-06-07,15.515188217163086
2002-06-10,15.548184394836426
2002-06-11,15.290812492370605
2002-06-12,15.370000839233398
2002-06-13,15.211615562438965
2002-06-14,15.198410987854004
2002-06-17,15.61418342590332
2002-06-18,15.620783805847168
2002-06-19,15.370000839233398
2002-06-20,15.172026634216309
2002-06-21,14.942389488220215
2002-06-24,14.968857765197754
2002-06-25,14.724017143249512
2002-06-26,14.67768669128418
2002-06-27,14.92253589630127
2002-06-28,14.935771942138672
2002-07-01,14.598287582397461
2002-07-02,14.267409324645996
2002-07-03,14.326955795288086
2002-07-05,14.829891204833984
2002-07-08,14.651222229003906
2002-07-09,14.313722610473633
2002-07-10,13.88359260559082
2002-07-11,13.95637321472168
2002-07-12,13.876968383789062
2002-07-15,13.810795783996582
2002-07-16,13.612265586853027
2002-07-17,13.691678047180176
2002-07-18,13.32770824432373
2002-07-19,12.87771987915039
2002-07-22,12.467439651489258
2002-07-23,12.110079765319824
2002-07-24,12.765223503112793
2002-07-25,12.705668449401855
2002-07-26,12.897573471069336
2002-07-29,13.592411041259766
2002-07-30,13.65196418762207
2002-07-31,13.738005638122559
2002-08-01,13.374041557312012
2002-08-02,13.049779891967773
2002-08-05,12.619629859924316
2002-08-06,12.99683666229248
2002-08-07,13.235067367553711
2002-08-08,13.63211727142334
2002-08-09,13.67182445526123
2002-08-12,13.618882179260254
2002-08-13,13.32770824432373
2002-08-14,13.824030876159668
2002-08-15,13.9828462600708
2002-08-16,13.996084213256836
2002-08-19,14.293871879577637
2002-08-20,14.108586311340332
2002-08-21,14.300487518310547
2002-08-22,14.485783576965332
2002-08-23,14.16814136505127
2002-08-26,14.28725528717041
2002-08-27,14.068876266479492
2002-08-28,13.824030876159668
2002-08-29,13.850502014160156
2002-08-30,13.81740951538086
2002-09-03,13.274768829345703
2002-09-04,13.519624710083008
2002-09-05,13.30124568939209
2002-09-06,13.546083450317383
2002-09-09,13.665206909179688
2002-09-10,13.75784969329834
2002-09-11,13.751237869262695
2002-09-12,13.433589935302734
2002-09-13,13.486534118652344
2002-09-16,13.486534118652344
2002-09-17,13.235067367553711
2002-09-18,13.168892860412598
2002-09-19,12.785078048706055
2002-09-20,12.818164825439453
2002-09-23,12.632872581481934
2002-09-24,12.440966606140137
2002-09-25,12.738749504089355
2002-09-26,12.963753700256348
2002-09-27,12.580489158630371
2002-09-30,12.421079635620117
2002-10-01,12.859461784362793
2002-10-02,12.56056022644043
2002-10-03,12.427715301513672
2002-10-04,12.142093658447266
2002-10-07,11.896330833435059
2002-10-08,12.075675010681152
2002-10-09,11.736920356750488
2002-10-10,12.135457038879395
2002-10-11,12.593775749206543
2002-10-14,12.680126190185547
2002-10-15,13.2579984664917
2002-10-16,12.945812225341797
2002-10-17,13.251358985900879
2002-10-18,13.317777633666992
2002-10-21,13.536979675292969
2002-10-22,13.384207725524902
2002-10-23,13.490472793579102
2002-10-24,13.297857284545898
2002-10-25,13.517043113708496
2002-10-28,13.404136657714844
2002-10-29,13.291219711303711
2002-10-30,13.430702209472656
2002-10-31,13.370919227600098
2002-11-01,13.610040664672852
2002-11-04,13.716318130493164
2002-11-05,13.802668571472168
2002-11-06,13.942159652709961
2002-11-07,13.636612892150879
2002-11-08,13.510412216186523
2002-11-11,13.231429100036621
2002-11-12,13.34434986114502
2002-11-13,13.34434986114502
2002-11-14,13.669821739196777
2002-11-15,13.749530792236328
2002-11-18,13.616690635681152
2002-11-19,13.550264358520508
2002-11-20,13.809309005737305
2002-11-21,14.10821533203125
2002-11-22,14.07500171661377
2002-11-25,14.121496200561523
2002-11-26,13.84251880645752
2002-11-27,14.221129417419434
2002-11-29,14.221129417419434
2002-12-02,14.174633979797363
2002-12-03,13.955438613891602
2002-12-04,13.902315139770508
2002-12-05,13.75617504119873
2002-12-06,13.835881233215332
2002-12-09,13.530335426330566
2002-12-10,13.7229585647583
2002-12-11,13.736249923706055
2002-12-12,13.70304012298584
2002-12-13,13.517043113708496
2002-12-16,13.815953254699707
2002-12-17,13.709671974182129
2002-12-18,13.52369499206543
2002-12-19,13.430702209472656
2002-12-20,13.600878715515137
2002-12-23,13.634252548217773
2002-12-24,13.560832977294922
2002-12-26,13.53414535522461
2002-12-27,13.333931922912598
2002-12-30,13.373976707458496
2002-12-31,13.393997192382812
2003-01-02,13.807764053344727
2003-01-03,13.794413566589355
2003-01-06,14.088058471679688
2003-01-07,13.987944602966309
2003-01-08,13.807764053344727
2003-01-09,14.061359405517578
2003-01-10,14.068032264709473
2003-01-13,14.048008918762207
2003-01-14,14.121421813964844
2003-01-15,13.941239356994629
2003-01-16,13.894518852233887
2003-01-17,13.700984954833984
2003-01-21,13.494098663330078
2003-01-22,13.36729907989502
2003-01-23,13.500777244567871
2003-01-24,13.1337251663208
2003-01-27,12.920165061950684
2003-01-28,13.080334663391113
2003-01-29,13.167099952697754
2003-01-30,12.886795043945312
2003-01-31,13.053643226623535
2003-02-03,13.100353240966797
2003-02-04,12.933518409729004
2003-02-05,12.873449325561523
2003-02-06,12.79337215423584
2003-02-07,12.659894943237305
2003-02-10,12.746658325195312
2003-02-11,12.659894943237305
2003-02-12,12.499732971191406
2003-02-13,12.466360092163086
2003-02-14,12.69993782043457
2003-02-18,12.953533172607422
2003-02-19,12.86010456085205
2003-02-20,12.760007858276367
2003-02-21,12.926841735839844
2003-02-24,12.69993782043457
2003-02-25,12.786698341369629
2003-02-26,12.639877319335938
2003-02-27,12.780024528503418
2003-02-28,12.833412170410156
2003-03-03,12.746658325195312
2003-03-04,12.566462516784668
2003-03-05,12.666569709777832
2003-03-06,12.559791564941406
2003-03-07,12.653223037719727
2003-03-10,12.352906227111816
2003-03-11,12.252801895141602
2003-03-12,12.292845726013184
2003-03-13,12.706618309020996
2003-03-14,12.71995735168457
2003-03-17,13.153745651245117
2003-03-18,13.213805198669434
2003-03-19,13.30724048614502
2003-03-20,13.347280502319336
2003-03-21,13.634252548217773
2003-03-24,13.180439949035645
2003-03-25,13.340607643127441
2003-03-26,13.267193794250488
2003-03-27,13.253850936889648
2003-03-28,13.188880920410156
2003-03-31,12.974535942077637
2003-04-01,13.1218900680542
2003-04-02,13.456806182861328
2003-04-03,13.389830589294434
2003-04-04,13.40992259979248
2003-04-07,13.436711311340332
2003-04-08,13.403229713439941
2003-04-09,13.235763549804688
2003-04-10,13.309446334838867
2003-04-11,13.269256591796875
2003-04-14,13.517093658447266
2003-04-15,13.597475051879883
2003-04-16,13.450117111206055
2003-04-17,13.657755851745605
2003-04-21,13.644360542297363
2003-04-22,13.925682067871094
2003-04-23,14.046252250671387
2003-04-24,13.93238639831543
2003-04-25,13.751529693603516
2003-04-28,13.985967636108398
2003-04-29,14.032856941223145
2003-04-30,14.039560317993164
2003-05-01,14.032856941223145
2003-05-02,14.253898620605469
2003-05-05,14.227109909057617
2003-05-06,14.347675323486328
2003-05-07,14.280691146850586
2003-05-08,14.146735191345215
2003-05-09,14.340972900390625
2003-05-12,14.521834373474121
2003-05-13,14.488337516784668
2003-05-14,14.454852104187012
2003-05-15,14.562023162841797
2003-05-16,14.521834373474121
2003-05-19,14.186917304992676
2003-05-20,14.166820526123047
2003-05-21,14.227109909057617
2003-05-22,14.361075401306152
2003-05-23,14.401257514953613
2003-05-27,14.675889015197754
2003-05-28,14.70938491821289
2003-05-29,14.669196128845215
2003-05-30,14.896940231323242
2003-06-02,14.957220077514648
2003-06-03,15.010808944702148
2003-06-04,15.24524974822998
2003-06-05,15.325618743896484
2003-06-06,15.278730392456055
2003-06-09,15.077784538269043
2003-06-10,15.218454360961914
2003-06-11,15.419397354125977
2003-06-12,15.446192741394043
2003-06-13,15.285435676574707
2003-06-16,15.606948852539062
2003-06-17,15.620343208312988
2003-06-18,15.593558311462402
2003-06-19,15.36581039428711
2003-06-20,15.380599021911621
2003-06-23,15.15213394165039
2003-06-24,15.179012298583984
2003-06-25,15.091660499572754
2003-06-26,15.259641647338867
2003-06-27,15.13870620727539
2003-06-30,15.11181926727295
2003-07-01,15.21932315826416
2003-07-02,15.420905113220215
2003-07-03,15.306680679321289
2003-07-07,15.595611572265625
2003-07-08,15.676243782043457
2003-07-09,15.622492790222168
2003-07-10,15.40747356414795
2003-07-11,15.555296897888184
2003-07-14,15.65609359741211
2003-07-15,15.602327346801758
2003-07-16,15.501548767089844
2003-07-17,15.279805183410645
2003-07-18,15.447786331176758
2003-07-21,15.232772827148438
2003-07-22,15.373873710632324
2003-07-23,15.394033432006836
2003-07-24,15.299960136413574
2003-07-25,15.535139083862305
2003-07-28,15.528417587280273
2003-07-29,15.441071510314941
2003-07-30,15.420905113220215
2003-07-31,15.467944145202637
2003-08-01,15.306680679321289
2003-08-04,15.320117950439453
2003-08-05,15.06478214263916
2003-08-06,15.071503639221191
2003-08-07,15.158859252929688
2003-08-08,15.205893516540527
2003-08-11,15.273083686828613
2003-08-12,15.434354782104492
2003-08-13,15.360434532165527
2003-08-14,15.461230278015137
2003-08-15,15.467944145202637
2003-08-18,15.629212379455566
2003-08-19,15.696407318115234
2003-08-20,15.676243782043457
2003-08-21,15.743436813354492
2003-08-22,15.582180976867676
2003-08-25,15.56873607635498
2003-08-26,15.622492790222168
2003-08-27,15.642647743225098
2003-08-28,15.756875038146973
2003-08-29,15.837508201599121
2003-09-02,16.05924415588379
2003-09-03,16.126440048217773
2003-09-04,16.160037994384766
2003-09-05,16.065969467163086
2003-09-08,16.23395347595215
2003-09-09,16.106287002563477
2003-09-10,15.884552001953125
2003-09-11,15.985339164733887
2003-09-12,16.018930435180664
2003-09-15,15.965169906616211
2003-09-16,16.18691062927246
2003-09-17,16.139881134033203
2003-09-18,16.341466903686523
2003-09-19,16.307863235473633
2003-09-22,16.106287002563477
2003-09-23,16.21379280090332
2003-09-24,15.911429405212402
2003-09-25,15.777033805847168
2003-09-26,15.650940895080566
2003-09-29,15.869531631469727
2003-09-30,15.71387767791748
2003-10-01,16.05900764465332
2003-10-02,16.106382369995117
2003-10-03,16.27556800842285
2003-10-06,16.356779098510742
2003-10-07,16.43798828125
2003-10-08,16.356779098510742
2003-10-09,16.444747924804688
2003-10-10,16.43798828125
2003-10-13,16.57332992553711
2003-10-14,16.64100456237793
2003-10-15,16.580101013183594
2003-10-16,16.64100456237793
2003-10-17,16.458282470703125
2003-10-20,16.525962829589844
2003-10-21,16.566570281982422
2003-10-22,16.30940818786621
2003-10-23,16.350006103515625
2003-10-24,16.27556800842285
2003-10-27,16.343244552612305
2003-10-28,16.593643188476562
2003-10-29,16.64100456237793
2003-10-30,16.627471923828125
2003-10-31,16.674842834472656
2003-11-03,16.8237247467041
2003-11-04,16.749290466308594
2003-11-05,16.742517471313477
2003-11-06,16.844030380249023
2003-11-07,16.78989028930664
2003-11-10,16.668071746826172
2003-11-11,16.634235382080078
2003-11-12,16.857568740844727
2003-11-13,16.857568740844727
2003-11-14,16.722213745117188
2003-11-17,16.607177734375
2003-11-18,16.465051651000977
2003-11-19,16.580101013183594
2003-11-20,16.458282470703125
2003-11-21,16.492130279541016
2003-11-24,16.776350021362305
2003-11-25,16.8237247467041
2003-11-26,16.89816665649414
2003-11-28,16.91170310974121
2003-12-01,17.107959747314453
2003-12-02,17.053817749023438
2003-12-03,16.999675750732422
2003-12-04,17.047069549560547
2003-12-05,16.91847038269043
2003-12-08,17.03350830078125
2003-12-09,16.87786865234375
2003-12-10,16.83049774169922
2003-12-11,17.053817749023438
2003-12-12,17.107959747314453
2003-12-15,16.979381561279297
2003-12-16,17.067350387573242
2003-12-17,17.094419479370117
2003-12-18,17.30421257019043
2003-12-19,17.297412872314453
2003-12-22,17.365379333496094
2003-12-23,17.426549911499023
2003-12-24,17.399370193481445
2003-12-26,17.433351516723633
2003-12-29,17.657634735107422
2003-12-30,17.66443634033203
2003-12-31,17.66443634033203
2004-01-02,17.630456924438477
2004-01-05,17.841140747070312
2004-01-06,17.8751277923584
2004-01-07,17.92950439453125
2004-01-08,18.017852783203125
2004-01-09,17.881921768188477
2004-01-12,17.983877182006836
2004-01-13,17.895519256591797
2004-01-14,18.038244247436523
2004-01-15,18.058639526367188
2004-01-16,18.19457244873047
2004-01-20,18.214956283569336
2004-01-21,18.337299346923828
2004-01-22,18.27613067626953
2004-01-23,18.262537002563477
2004-01-26,18.4664363861084
2004-01-27,18.29652214050293
2004-01-28,18.038244247436523
2004-01-29,18.08582878112793
2004-01-30,18.058639526367188
2004-02-02,18.113008499145508
2004-02-03,18.113008499145508
2004-02-04,17.92950439453125
2004-02-05,17.97028350830078
2004-02-06,18.228546142578125
2004-02-09,18.208166122436523
2004-02-10,18.316911697387695
2004-02-11,18.50721549987793
2004-02-12,18.418861389160156
2004-02-13,18.310121536254883
2004-02-17,18.493616104125977
2004-02-18,18.418861389160156
2004-02-19,18.323715209960938
2004-02-20,18.26933479309082
2004-02-23,18.180973052978516
2004-02-24,18.153789520263672
2004-02-25,18.2557430267334
2004-02-26,18.30330467224121
2004-02-27,18.323715209960938
2004-03-01,18.51401138305664
2004-03-02,18.41205406188965
2004-03-03,18.432451248168945
2004-03-04,18.52079963684082
2004-03-05,18.561594009399414
2004-03-08,18.405263900756836
2004-03-09,18.289718627929688
2004-03-10,18.01105499267578
2004-03-11,17.759578704833984
2004-03-12,18.00426483154297
2004-03-15,17.725603103637695
2004-03-16,17.80036163330078
2004-03-17,18.024648666381836
2004-03-18,17.99067497253418
2004-03-19,17.87134552001953
2004-03-22,17.62588119506836
2004-03-23,17.605422973632812
2004-03-24,17.557687759399414
2004-03-25,17.857704162597656
2004-03-26,17.78952407836914
2004-03-29,18.02817726135254
2004-03-30,18.1168155670166
2004-03-31,18.12362289428711
2004-04-01,18.239553451538086
2004-04-02,18.396371841430664
2004-04-05,18.519105911254883
2004-04-06,18.457744598388672
2004-04-07,18.369098663330078
2004-04-08,18.341821670532227
2004-04-12,18.41683578491211
2004-04-13,18.144092559814453
2004-04-14,18.109994888305664
2004-04-15,18.109994888305664
2004-04-16,18.198637008666992
2004-04-19,18.239553451538086
2004-04-20,17.959985733032227
2004-04-21,18.06226348876953
2004-04-22,18.328184127807617
2004-04-23,18.321372985839844
2004-04-26,18.253189086914062
2004-04-27,18.287269592285156
2004-04-28,18.0213565826416
2004-04-29,17.864526748657227
2004-04-30,17.741788864135742
2004-05-03,17.89862060546875
2004-05-04,17.939523696899414
2004-05-05,17.980445861816406
2004-05-06,17.837249755859375
2004-05-07,17.56451416015625
2004-05-10,17.339500427246094
2004-05-11,17.50995635986328
2004-05-12,17.530420303344727
2004-05-13,17.51678466796875
2004-05-14,17.496328353881836
2004-05-17,17.305408477783203
2004-05-18,17.43495750427246
2004-05-19,17.39405059814453
2004-05-20,17.407690048217773
2004-05-21,17.48269271850586
2004-05-24,17.544063568115234
2004-05-25,17.837249755859375
2004-05-26,17.88498878479004
2004-05-27,17.980445861816406
2004-05-28,17.98726463317871
2004-06-01,18.007720947265625
2004-06-02,18.06226348876953
2004-06-03,17.90544319152832
2004-06-04,18.007720947265625
2004-06-07,18.29409408569336
2004-06-08,18.307735443115234
2004-06-09,18.12362289428711
2004-06-10,18.191823959350586
2004-06-14,18.000905990600586
2004-06-15,18.13045310974121
2004-06-16,18.164539337158203
2004-06-17,18.144092559814453
2004-06-18,18.243305206298828
2004-06-21,18.174875259399414
2004-06-22,18.243305206298828
2004-06-23,18.40753936767578
2004-06-24,18.366487503051758
2004-06-25,18.25015640258789
2004-06-28,18.22278594970703
2004-06-29,18.270679473876953
2004-06-30,18.35964012145996
2004-07-01,18.174875259399414
2004-07-02,18.133819580078125
2004-07-06,17.96275520324707
2004-07-07,17.996967315673828
2004-07-08,17.82588768005371
2004-07-09,17.880632400512695
2004-07-12,17.894317626953125
2004-07-13,17.901166915893555
2004-07-14,17.846426010131836
2004-07-15,17.798521041870117
2004-07-16,17.702720642089844
2004-07-19,17.68902587890625
2004-07-20,17.832727432250977
2004-07-21,17.565868377685547
2004-07-22,17.586381912231445
2004-07-23,17.40846824645996
2004-07-26,17.34004020690918
2004-07-27,17.531644821166992
2004-07-28,17.517955780029297
2004-07-29,17.63429069519043
2004-07-30,17.66166114807129
2004-08-02,17.73693084716797
2004-08-03,17.606916427612305
2004-08-04,17.572702407836914
